id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
I05-1049,0.0,0.0,0.0,Light verb constuctions and extraction out of NP in a tree adjoining grammar. Papers of the 24th Regional Meeting of the Chicago Linguistics Society,Second International Joint Conference on Natural Language Processing: Full Papers,Second International Joint Conference on Natural Language Processing: Full Papers,Light verb constuctions and extraction out of NP in a tree adjoining grammar. Papers of the 24th Regional Meeting of the Chicago Linguistics Society
C10-1034,0.0,0.0,0.0,Proceedings of the 23rd International Conference on Computational Linguistics,COLING,COLING,Proceedings of the 23rd International Conference on Computational Linguistics
W07-2062,0.0,0.0,0.0,Proceedings of the 4th International Workshop on Semantic Evaluations,Fourth International Workshop on Semantic Evaluations (SemEval-2007),Fourth International Workshop on Semantic Evaluations (SemEval-2007),Proceedings of the 4th International Workshop on Semantic Evaluations
L08-1229,0.0,0.0,0.0,References,LREC,LREC,References
D13-1035,0.0,0.0,0.0,Proceedings of the 2013 Conference on Empirical Methods in Natural Language Processing,EMNLP,EMNLP,Proceedings of the 2013 Conference on Empirical Methods in Natural Language Processing
W04-1313,0.0,0.0,0.0,Models of word seg- mentation in fluent maternal speech to in- fants ed- itors, Signal to Syntax: Bootstrapping from Speech to Grammar in Early Language Ac- quisition,Workshop On Psycho-Computational Models Of Human Language Acquisition,Workshop On Psycho-Computational Models Of Human Language Acquisition,Models of word seg- mentation in fluent maternal speech to in- fants ed- itors, Signal to Syntax: Bootstrapping from Speech to Grammar in Early Language Ac- quisition
W07-0720,0.0,0.0,0.0,Proceedings of the Second Workshop on Statistical Machine Translation,Workshop on Statistical Machine Translation,Workshop on Statistical Machine Translation,Proceedings of the Second Workshop on Statistical Machine Translation
P13-2013,0.0,0.0,0.0,Proceedings of the 51st Annual Meeting of the Association for Computational Linguistics,ACL,ACL,Proceedings of the 51st Annual Meeting of the Association for Computational Linguistics
W06-1627,0.0,0.0,0.0,Proceedings of the 2006 Conference on Empirical Methods in Natural Language Processing,Conference On Empirical Methods In Natural Language Processing,Conference On Empirical Methods In Natural Language Processing,Proceedings of the 2006 Conference on Empirical Methods in Natural Language Processing
W05-1302,0.0,0.0,0.0,Proceedings of the ACL-ISMB Workshop on Linking Biological Literature, Ontologies and Databases: Mining Biological Semantics,Workshop On Linking Biological Literature, Ontologies And Databases: Mining Biological Semantics,Workshop On Linking Biological Literature, Ontologies And Databases: Mining Biological Semantics,Proceedings of the ACL-ISMB Workshop on Linking Biological Literature, Ontologies and Databases: Mining Biological Semantics
W10-4332,0.0,0.0,0.0,Proceedings of SIGDIAL 2010: the 11th Annual Meeting of the Special Interest Group on Discourse and Dialogue,Proceedings of the SIGDIAL 2010 Conference,Proceedings of the SIGDIAL 2010 Conference,Proceedings of SIGDIAL 2010: the 11th Annual Meeting of the Special Interest Group on Discourse and Dialogue
W12-2402,0.0,0.0,0.0,Proceedings of the 2012 Workshop on Biomedical Natural Language Processing,BioNLP: Proceedings of the 2012 Workshop on Biomedical Natural Language Processing,BioNLP: Proceedings of the 2012 Workshop on Biomedical Natural Language Processing,Proceedings of the 2012 Workshop on Biomedical Natural Language Processing
W01-0714,0.0,0.0,0.0,The English Noun Phrase in its Sen- tential Aspect,Workshop On Computational Natural Language Learning CoNLL,Workshop On Computational Natural Language Learning CoNLL,The English Noun Phrase in its Sen- tential Aspect
L08-1159,0.0,0.0,0.0,References,LREC,LREC,References
W06-1521,0.0,0.0,0.0,Proceedings of the 8th International Workshop on Tree Adjoining Grammar and Related Formalisms,International Workshop On Tree Adjoining Grammar And Related Formalisms,International Workshop On Tree Adjoining Grammar And Related Formalisms,Proceedings of the 8th International Workshop on Tree Adjoining Grammar and Related Formalisms
W08-1605,0.0,0.0,0.0,Coling 2008: Proceedings of the workshop on Knowledge and Reasoning for Answering Questions,Coling 2008: Proceedings of the workshop on Cross-Framework and Cross-Domain Parser Evaluation,Coling 2008: Proceedings of the workshop on Cross-Framework and Cross-Domain Parser Evaluation,Coling 2008: Proceedings of the workshop on Knowledge and Reasoning for Answering Questions
C04-1196,0.0,0.0,0.0,Cognitive Science,International Conference On Computational Linguistics,International Conference On Computational Linguistics,Cognitive Science
P02-1064,0.0,0.0,0.0,10224 90,Annual Meeting Of The Association For Computational Linguistics,Annual Meeting Of The Association For Computational Linguistics,10224 90
D11-1048,0.0,0.0,0.0,Proceedings of the 2011 Conference on Empirical Methods in Natural Language Processing,EMNLP,EMNLP,Proceedings of the 2011 Conference on Empirical Methods in Natural Language Processing
W09-2506,0.0,0.0,0.0,ACL and AFNLP,Proceedings of the 2009 Workshop on Applied Textual Inference (TextInfer),Proceedings of the 2009 Workshop on Applied Textual Inference (TextInfer),ACL and AFNLP
C90-1019,0.0,0.0,0.0,References,International Conference On Computational Linguistics,International Conference On Computational Linguistics,References
S10-1050,0.0,0.0,0.0,Proceedings of the 5th International Workshop on Semantic Evaluation, ACL 2010,Workshop on Semantic Evaluations (SemEval),Workshop on Semantic Evaluations (SemEval),Proceedings of the 5th International Workshop on Semantic Evaluation, ACL 2010
W12-6209,1.0,1.0,1.0,,,Proceedings of the 10th International Workshop on Finite State Methods and Natural Language Processing,Proceedings of the 10th International Workshop on Finite State Methods and Natural Language Processing
H91-1028,0.0,0.0,0.0,Proc. IEEE,Workshop On Speech And Natural Language,Workshop On Speech And Natural Language,Proc. IEEE
W05-1517,0.0,0.0,0.0,Proceedings of the Ninth International Workshop on Parsing Technologies (IWPT),International Workshop On Parsing Technology,International Workshop On Parsing Technology,Proceedings of the Ninth International Workshop on Parsing Technologies (IWPT)
E95-1031,0.0,0.0,0.0,Black etal. A Procedure for quantitatively comparing the syntactic cover- age of English grammars. Proceedings of Fourth DARPA Speech and Natural Language Work- shop Proceedings of the 7th International Joint Con- ference on Artificial Intelligence Proceedings of the 5th International Joint Con- ference on Artificial IntelligenceKwasny and Sondheimer Marcus. Building very Large natural language corpora : the Penn Treebank Mellish. Some Chart-Based Techniques for Parsing Ill-Formed Input. Asso- ciation for Computational Linguistics Lebowitz and L. Brinbaum. An Intergrated Under- stander. American ?ournal of Computational Linguistics,Conference Of The European Association For Computational Linguistics,Conference Of The European Association For Computational Linguistics,Black etal. A Procedure for quantitatively comparing the syntactic cover- age of English grammars. Proceedings of Fourth DARPA Speech and Natural Language Work- shop Proceedings of the 7th International Joint Con- ference on Artificial Intelligence Proceedings of the 5th International Joint Con- ference on Artificial IntelligenceKwasny and Sondheimer Marcus. Building very Large natural language corpora : the Penn Treebank Mellish. Some Chart-Based Techniques for Parsing Ill-Formed Input. Asso- ciation for Computational Linguistics Lebowitz and L. Brinbaum. An Intergrated Under- stander. American ?ournal of Computational Linguistics
W07-1705,0.0,0.0,0.0,Balto-Slavonic Natural Language Processing,Workshop on Balto-Slavonic Natural Language Processing,Workshop on Balto-Slavonic Natural Language Processing,Balto-Slavonic Natural Language Processing
P03-2031,0.0,0.0,0.0,Proceedings of the Sixth Work- shop on Very Large Corpora,Annual Meeting Of The Association For Computational Linguistics - Interactive Posters And Demonstrations,Annual Meeting Of The Association For Computational Linguistics - Interactive Posters And Demonstrations,Proceedings of the Sixth Work- shop on Very Large Corpora
W10-2910,1.0,1.0,1.0,,,Proceedings of the Fourteenth Conference on Computational Natural Language Learning,Proceedings of the Fourteenth Conference on Computational Natural Language Learning
P13-2151,0.0,0.0,0.0,Proceedings of the 51st Annual Meeting of the Association for Computational Linguistics,ACL,ACL,Proceedings of the 51st Annual Meeting of the Association for Computational Linguistics
S12-1087,0.0,0.0,0.0,First Joint Conference on Lexical and Computational Semantics (*SEM),SemEval,SemEval,First Joint Conference on Lexical and Computational Semantics (*SEM)
W06-1504,0.0,0.0,0.0,Proceedings of the 8th International Workshop on Tree Adjoining Grammar and Related Formalisms,International Workshop On Tree Adjoining Grammar And Related Formalisms,International Workshop On Tree Adjoining Grammar And Related Formalisms,Proceedings of the 8th International Workshop on Tree Adjoining Grammar and Related Formalisms
W04-2113,0.0,0.0,0.0,Bringing the Dictionary to the User: the FOKS system,Workshop On Enhancing And Using Electronic Dictionaries,Workshop On Enhancing And Using Electronic Dictionaries,Bringing the Dictionary to the User: the FOKS system
P00-1065,0.0,0.0,0.0,Proceedings of the COLING-ACL,Annual Meeting Of The Association For Computational Linguistics,Annual Meeting Of The Association For Computational Linguistics,Proceedings of the COLING-ACL
W10-3105,1.0,1.0,1.0,,,Proceedings of the Workshop on Negation and Speculation in Natural Language Processing,Proceedings of the Workshop on Negation and Speculation in Natural Language Processing
P06-4016,0.0,0.0,0.0,Proceedings of the COLING/ACL 2006 Interactive Presentation Sessions,International Conference On Computational Linguistics And Annual Meeting Of The Association For Computational Linguistics - Interactive Presentation Sessions,International Conference On Computational Linguistics And Annual Meeting Of The Association For Computational Linguistics - Interactive Presentation Sessions,Proceedings of the COLING/ACL 2006 Interactive Presentation Sessions
P13-1134,0.0,0.0,0.0,Proceedings of the 51st Annual Meeting of the Association for Computational Linguistics,ACL,ACL,Proceedings of the 51st Annual Meeting of the Association for Computational Linguistics
W04-2807,-1,0.0,-1,,International Workshop On Scalable Natural Language Understanding ScaNaLU,International Workshop On Scalable Natural Language Understanding ScaNaLU,
W06-2911,0.0,0.0,0.0,Proceedings of the 10th Conference on Computational Natural Language Learning,Conference On Computational Natural Language Learning CoNLL,Conference On Computational Natural Language Learning CoNLL,Proceedings of the 10th Conference on Computational Natural Language Learning
H94-1068,0.0,0.0,0.0,Acus- tica 73,Human Language Technology Conference,Human Language Technology Conference,Acus- tica 73
W93-0114,0.0,0.0,0.0,The Analysis and Acouisition of Proner Names for Robust Text L~lglTdall~Uilg,Workshop On The Acquisition Of Lexical Knowledge From Text,Workshop On The Acquisition Of Lexical Knowledge From Text,The Analysis and Acouisition of Proner Names for Robust Text L~lglTdall~Uilg
P98-2151,0.0,0.0,0.0,Natural Language Generation: New Results in Artificial Intelligence, Psychology, and Linguistics,COLING-ACL,COLING-ACL,Natural Language Generation: New Results in Artificial Intelligence, Psychology, and Linguistics
N12-2006,0.0,0.0,0.0,Proceedings of the NAACL HLT 2012 Student Research Workshop,NAACL,NAACL,Proceedings of the NAACL HLT 2012 Student Research Workshop
W09-3953,0.0,0.0,0.0,Proceedings of SIGDIAL 2009: the 10th Annual Meeting of the Special Interest Group in Discourse and Dialogue,Proceedings of the SIGDIAL 2009 Conference,Proceedings of the SIGDIAL 2009 Conference,Proceedings of SIGDIAL 2009: the 10th Annual Meeting of the Special Interest Group in Discourse and Dialogue
L08-1502,-1,0.0,-1,,LREC,LREC,
C00-2098,0.0,0.0,0.0,Palwing by Chunkseds.) l'rincO~le-Based Pal;s'ing: Computation and Psycholillguistics,International Conference On Computational Linguistics,International Conference On Computational Linguistics,Palwing by Chunkseds.) l'rincO~le-Based Pal;s'ing: Computation and Psycholillguistics
P11-2061,0.0,0.0,0.0,Proceedings of the 49th Annual Meeting of the Association for Computational Linguistics:shortpapers,Proceedings of the 49th Annual Meeting of the Association for Computational Linguistics: Human Language Technologies,Proceedings of the 49th Annual Meeting of the Association for Computational Linguistics: Human Language Technologies,Proceedings of the 49th Annual Meeting of the Association for Computational Linguistics:shortpapers
W12-1620,0.0,0.0,0.0,Proceedings of the 13th Annual Meeting of the Special Interest Group on Discourse and Dialogue (SIGDIAL),Proceedings of the 13th Annual Meeting of the Special Interest Group on Discourse and Dialogue,Proceedings of the 13th Annual Meeting of the Special Interest Group on Discourse and Dialogue,Proceedings of the 13th Annual Meeting of the Special Interest Group on Discourse and Dialogue (SIGDIAL)
P12-2042,0.0,0.0,0.0,Proceedings of the 50th Annual Meeting of the Association for Computational Linguistics,ACL,ACL,Proceedings of the 50th Annual Meeting of the Association for Computational Linguistics
D10-1019,0.0,0.0,0.0,Proceedings of the 2010 Conference on Empirical Methods in Natural Language Processing,EMNLP,EMNLP,Proceedings of the 2010 Conference on Empirical Methods in Natural Language Processing
E93-1027,0.0,0.0,0.0,Proc. of Termplan '90 Proc. of COLING-92 Proc. of COLING-92 Proc. of the 27th ACL meeting Proc. of COLING-g2 Proc. of COLING-g2 Proc. of 2nd FGNLP,Conference Of The European Association For Computational Linguistics,Conference Of The European Association For Computational Linguistics,Proc. of Termplan '90 Proc. of COLING-92 Proc. of COLING-92 Proc. of the 27th ACL meeting Proc. of COLING-g2 Proc. of COLING-g2 Proc. of 2nd FGNLP
W08-0707,0.0,0.0,0.0,Proceedings of the Tenth Meeting of the ACL Special Interest Group on Computational Morphology and Phonology,Proceedings of the Tenth Meeting of ACL Special Interest Group on Computational Morphology and Phonology,Proceedings of the Tenth Meeting of ACL Special Interest Group on Computational Morphology and Phonology,Proceedings of the Tenth Meeting of the ACL Special Interest Group on Computational Morphology and Phonology
W97-0121,0.0,0.0,0.0,A Maximum Entropy Approach to Natural Language Processing In ComputationaZ Linguistics voi Inducing Features of Random Fields,Workshop On Very Large Corpora,Workshop On Very Large Corpora,A Maximum Entropy Approach to Natural Language Processing In ComputationaZ Linguistics voi Inducing Features of Random Fields
J07-4003,1.0,1.0,1.0,,,Computational Linguistics,Computational Linguistics
W05-0807,0.0,0.0,0.0,Proceedings of the ACL Workshop on Building and Using Parallel Texts,Workshop On Building And Using Parallel Texts,Workshop On Building And Using Parallel Texts,Proceedings of the ACL Workshop on Building and Using Parallel Texts
W04-2008,-1,0.0,-1,,Workshop On RObust Methods In Analysis Of Natural Language Data ROMAND,Workshop On RObust Methods In Analysis Of Natural Language Data ROMAND,
P06-1013,0.0,0.0,0.0,Proceedings of the 21st International Conference on Computational Linguistics and 44th Annual Meeting of the ACL,International Conference On Computational Linguistics And Annual Meeting Of The Association For Computational Linguistics,International Conference On Computational Linguistics And Annual Meeting Of The Association For Computational Linguistics,Proceedings of the 21st International Conference on Computational Linguistics and 44th Annual Meeting of the ACL
P01-1061,0.0,0.0,0.0,Journal of Logic and Computation,Annual Meeting Of The Association For Computational Linguistics,Annual Meeting Of The Association For Computational Linguistics,Journal of Logic and Computation
N13-2004,0.0,0.0,0.0,Proceedings of the NAACL HLT 2013 Student Research Workshop,NAACL,NAACL,Proceedings of the NAACL HLT 2013 Student Research Workshop
E12-2014,0.0,0.0,0.0,Proceedings of the 13th Conference of the European Chapter of the Association for Computational Linguistics,EACL,EACL,Proceedings of the 13th Conference of the European Chapter of the Association for Computational Linguistics
W08-0614,0.0,0.0,0.0,References,Proceedings of the Workshop on Current Trends in Biomedical Natural Language Processing,Proceedings of the Workshop on Current Trends in Biomedical Natural Language Processing,References
